release_group_id,title,primary_type,secondary_types,first_release_date,artist_name,artist_ids,disambiguation,genres,tags,score,lb_total_listen_count,lb_total_user_count,artist_name_meta,tags_meta,lb_sitewide_listen_count_month,artist_catalog_strength,lastfm_source_used,lastfm_listeners,lastfm_playcount,lastfm_tags_item,lastfm_album_name,lastfm_track_name,lastfm_url,lastfm_error,lastfm_country_chart_hits,lastfm_best_country_rank,lastfm_total_country_playcount,lastfm_countries,days_since_release,log1p_lb_total_listen_count,log1p_lb_total_user_count,log1p_lb_sitewide_listen_count_month,log1p_artist_catalog_strength,score_popularity,score_users,score_sitewide,score_artist_strength,score_recency,trend_score_v0
4ad12bc7-797a-475e-9830-fb35bca66fc5,So Far Gone,EP,,2009-09-15,Drake,9fff2f8a-21e6-47de-a2b8-7f449929d43f,,hip hop|pop rap,hip hop|hip-hop|pop rap,,12473.0,1952.0,Drake,hip hop|pop rap|hip-hop,,,album.getInfo,1867490.0,31947023.0,drake|hip-hop|hip hop|rnb|rap,So Far Gone,,https://www.last.fm/music/Drake/So+Far+Gone,,,,,,6045,9.431401757086068,7.577121930876679,0.0,0.0,0.9975443496195302,1.0,0.0,0.0,1.0,64.91405223668355
0836d697-705d-44b0-a3bd-ced2ae3bfc66,Journal of Ardency,EP,,2009-02-09,Class Actress,82bb81ce-8eac-409a-8472-c2dcd1aa6433,,,,,12766.0,1655.0,Class Actress,,,,album.getInfo,294129.0,1934894.0,2010|synthpop|electronic|new wave|electropop,Journal of Ardency,,https://www.last.fm/music/Class+Actress/Journal+of+Ardency,,,,,,6263,9.45461899582035,7.412160334945205,0.0,0.0,1.0,0.9782289901843525,0.0,0.0,1.0,64.56457980368705
eb65b71f-57d0-4e04-871b-a9ad5a7f704c,Quitter’s Raga,EP,,2009-01-01,Gold Panda,bfbccd40-1a06-4ee7-b24d-b2f8cc714fa9,,electronic|glitch hop|idm,electronic|glitch hop|idm,,7320.0,1207.0,Gold Panda,electronic|glitch hop|idm,,,album.getInfo,256.0,574.0,,Quitter’s Raga,,https://www.last.fm/music/Gold+Panda/Quitter%E2%80%99s+Raga,,,,,,6302,8.898502209646642,7.0967213784947605,0.0,0.0,0.9411804128310666,0.9365985453626803,0.0,0.0,1.0,61.673285356340934
fc673672-a635-4da5-9304-0de177fa01ee,Happy Songs for Happy Zombies,EP,,2009-06-06,Pinkshinyultrablast,81f2db60-ea05-4d2f-8188-985046e4a97a,,rock|shoegaze,rock|shoegaze,,7066.0,862.0,Pinkshinyultrablast,rock|shoegaze,,,album.getInfo,155238.0,1231489.0,shoegaze|dream pop|noise pop|music|russian,Happy Songs for Happy Zombies,,https://www.last.fm/music/Pinkshinyultrablast/Happy+Songs+for+Happy+Zombies,,,,,,6146,8.863191340690854,6.760414691083428,0.0,0.0,0.9374456384344042,0.8922140560434723,0.0,0.0,1.0,60.65487846607359
ffc67a62-9a86-4c90-ae3d-404cd316001a,Up and Down,EP,,2009-09-22,She Wants Revenge,f434ae2b-b203-490d-a8ac-aa9cd51c0e73,,electronic|indie rock|new wave|rock,electronic|indie rock|new wave|rock,,7776.0,551.0,She Wants Revenge,indie rock|electronic|rock|new wave,,,album.getInfo,318736.0,8619041.0,electronic|darkwave|sexy|dance|synthpop,Up and Down,,https://www.last.fm/music/She+Wants+Revenge/Up+and+Down,,,,,,6038,8.958925938694943,6.313548046277095,0.0,0.0,0.947571334461543,0.8332382801640639,0.0,0.0,1.0,59.82976230943529
0b7dc309-fb62-457e-b7bc-d77334f02146,Sensorika,EP,,2009-04-06,Dominik Eulberg,8f0d3885-04d9-4a13-aed7-96a25f9f9842,,electronic|techno,electronic|techno,,3980.0,897.0,Dominik Eulberg,techno|electronic,,,album.getInfo,40784.0,175442.0,4|minimal|minimal landscapes|mypaule|minimal techno,Sensorika,,https://www.last.fm/music/Dominik+Eulberg/Sensorika,,,,,,6207,8.289288323000317,6.8001700683022,0.0,0.0,0.8767448298725525,0.8974608209208816,0.0,0.0,1.0,58.635285463956976
cbfe4c73-b945-415a-a29a-48992b9e5166,LP Underground 9: Demos,EP,Demo,2009-11-23,Linkin Park,f59c5520-5f46-4d2c-b2c4-822eabf53419,,alternative rock|rock,alternative rock|rock,,992.0,115.0,Linkin Park,rock|alternative rock,,531813.0,album.getInfo,581.0,8451.0,alternative rock|rock|nu metal|metal|alternative metal,LP Underground 9: Demos,,https://www.last.fm/music/Linkin+Park/LP+Underground+9:+Demos,,,,,,5976,6.900730664045173,4.7535901911063645,0.0,13.18404908313089,0.7298792967856043,0.6273609207389871,0.0,1.0,1.0,58.09299380227589
03d443a0-f76c-44a7-bf49-aea7586af45e,The Vs. EP,EP,,2009-01-01,Macklemore & Ryan Lewis,97b226c8-7140-4da3-91ac-15e62e131a81,,hip hop,hip hop,,4269.0,598.0,Macklemore & Ryan Lewis,hip hop,,,album.getInfo,7780.0,208585.0,2009|hip-hop|seattle|hip hop|alternative hip hop,The VS. EP,,https://www.last.fm/music/Macklemore+&+Ryan+Lewis/The+VS.+EP,,,,,,6302,8.35936910622267,6.395261598115449,0.0,0.0,0.8841571627495659,0.8440225268191656,0.0,0.0,1.0,57.825951232618124
99992d68-8481-4347-8902-2dbd0a5d2375,소원을 말해봐,EP,,2009-06-25,Girls’ Generation,b7442f18-d9be-4185-8b51-482510046156,,contemporary r&b|dance-pop|k-pop|synth-pop|teen pop,contemporary r&b|dance-pop|k-pop|kpop|synth-pop|teen pop,,5766.0,183.0,Girls’ Generation,kpop|synth-pop|dance-pop|k-pop|teen pop|contemporary r&b,,,album.getInfo,49.0,306.0,,소원을 말해봐,,https://www.last.fm/music/Girls%E2%80%99+Generation/%EC%86%8C%EC%9B%90%EC%9D%84+%EB%A7%90%ED%95%B4%EB%B4%90,,,,,,6127,8.659907293615413,5.214935757608986,0.0,0.0,0.9159446083912784,0.6882475701437754,0.0,0.0,1.0,55.82301269657025
62918427-8abf-4d2b-979e-59a1edba21df,Covers,EP,,2009-10-06,Greg Laswell,999fa2c4-d978-4c7d-8201-c746cbd5b23b,,,,,3214.0,396.0,Greg Laswell,,,,album.getInfo,70498.0,428210.0,cover|grey's anatomy|the vampire diaries|hairy chest|acoustic,Covers,,https://www.last.fm/music/Greg+Laswell/Covers,,,,,,6024,8.07558263667172,5.983936280687191,0.0,0.0,0.8541415196362468,0.7897373613987554,0.0,0.0,1.0,55.68970041524375
