release_group_id,title,primary_type,secondary_types,first_release_date,artist_name,artist_ids,disambiguation,genres,tags,score,lb_total_listen_count,lb_total_user_count,artist_name_meta,tags_meta,lb_sitewide_listen_count_month,artist_catalog_strength,lastfm_source_used,lastfm_listeners,lastfm_playcount,lastfm_tags_item,lastfm_album_name,lastfm_track_name,lastfm_url,lastfm_error,lastfm_country_chart_hits,lastfm_best_country_rank,lastfm_total_country_playcount,lastfm_countries,days_since_release,log1p_lb_total_listen_count,log1p_lb_total_user_count,log1p_lb_sitewide_listen_count_month,log1p_artist_catalog_strength,score_popularity,score_users,score_sitewide,score_artist_strength,score_recency,trend_score_v0
b0b087fb-a2dd-443a-90da-e2d5aac92863,Thinking in Textures,EP,,2012-03-23,Chet Faker,a21b2652-62ed-4767-a3d2-0aa802abf080,,downtempo|electronic|leftfield,alternative|downtempo|electronic|leftfield,,25839.0,2481.0,Chet Faker,leftfield|electronic|alternative|downtempo,,,album.getInfo,247775.0,3765783.0,chill|electronic|indie|lounge|relax,Thinking in Textures,,https://www.last.fm/music/Chet+Faker/Thinking+in+Textures,,,,,,5125,10.159678957896539,7.8168199657645525,0.0,0.0,1.0,1.0,0.0,0.0,1.0,65.0
d46b544a-9f7f-4f8f-9055-00d5aef5c91d,Particles,EP,,2012-09-01,M.O.O.N.,162c7a95-9b96-4b7a-bac2-6f2c2e2357e7,,,,,24646.0,2458.0,M.O.O.N.,,,,album.getInfo,117078.0,921922.0,synthpop|ambient|soundtrack|mainplaylist|hotline miami 2,Particles,,https://www.last.fm/music/M%7CO%7CO%7CN/Particles,,,,,,4963,10.112410468210365,7.807510042216193,0.0,0.0,0.9953474425833668,0.998808988362386,0.0,0.0,1.0,64.81334025766556
7ca04c28-413c-4ddf-b058-c36ab46f6e98,Feed Me’s Escape from Electric Mountain,EP,,2012-02-06,Feed Me,c8eec78b-f3c5-4d59-a010-e709f7be4508,,dance|electronic,dance|electronic,,23040.0,2438.0,Feed Me,electronic|dance,,,album.getInfo,173.0,1228.0,,Feed Me’s Escape From Electric Mountain,,https://www.last.fm/music/Feed+Me/Feed+Me%E2%80%99s+Escape+From+Electric+Mountain,,,,,,5171,10.045030516645731,7.79934339821592,0.0,0.0,0.9887153480217308,0.9977642356322425,0.0,0.0,1.0,64.56032189340543
93435493-6004-4bfb-b54f-7fe02721b041,Days to Come EP,EP,,2012-10-16,Seven Lions,75c016da-48e4-4992-8a10-b7128189b272,,dubstep|electro|electronic|glitch|house|progressive house,dubstep|electro|electronic|glitch|house|progressive house,,17442.0,1718.0,Seven Lions,electronic|progressive house|electro|house|glitch|dubstep,,,album.getInfo,30721.0,205217.0,dubstep|trancestep|electronic|trance|electro,Days To Come EP,,https://www.last.fm/music/Seven+Lions/Days+To+Come+EP,,,,,,4918,9.766693701018134,7.449498005382849,0.0,0.0,0.9613191264697435,0.9530087731340278,0.0,0.0,1.0,62.70634488912158
88a6a6c5-fea2-4ab1-a2c6-01c32dda5d09,The Burgh Island E.P.,EP,,2012-10-31,Ben Howard,534dda3c-b73f-408b-8889-bd68eae84df6,,pop rock,pop rock,,14734.0,1655.0,Ben Howard,pop rock,,,album.getInfo,558.0,10438.0,,The Burgh Island E.P.,,https://www.last.fm/music/Ben+Howard/The+Burgh+Island+E.P.,,,,,,4903,9.597980895171796,7.412160334945205,0.0,0.0,0.9447130106125876,0.9482321925550746,0.0,0.0,1.0,62.02959922254205
eae7bfbd-30f2-4c28-a907-021d549af770,True,EP,,2012-11-27,Solange,410e7fd3-b865-4fa0-bb18-1b7fd53382ca,,alternative dance|alternative r&b|electronic|pop|r&b|rock|synth-pop,alternative dance|alternative r&b|electronic|pop|r&b|rock|synth-pop,,15658.0,1200.0,Solange,rock|electronic|pop|synth-pop|alternative dance|r&b|alternative r&b,,,album.getInfo,386470.0,7079989.0,2012|soul|rnb|alternative rnb|summer,True,,https://www.last.fm/music/Solange/True,,,,,,4876,9.658801110545443,7.0909098220799835,0.0,0.0,0.9506994414462485,0.9071348519137131,0.0,0.0,1.0,61.41717748889296
977c1c67-2808-42c0-b9ff-5de8784c22a6,Polarize EP,EP,,2012-04-23,Seven Lions,75c016da-48e4-4992-8a10-b7128189b272,,dubstep|electro|electronic|house,dubstep|electro|electronic|house,,12554.0,1227.0,Seven Lions,house|dubstep|electro|electronic,,,album.getInfo,15196.0,156737.0,dubstep|chillstep|electronic|dubstep chillstep|drum n bass,Polarize EP,,https://www.last.fm/music/Seven+Lions/Polarize+EP,,,,,,5094,9.437874271591685,7.113142108707088,0.0,0.0,0.9289539867060626,0.9099790119077357,0.0,0.0,1.0,60.7129697728669
2649dde7-4078-47b5-82f7-26d97e0435e0,Our Loving Is Hurting Us,EP,,2012-04-30,oOoOO,68648da3-771d-4670-855d-6feb6a3edf93,,,,,9052.0,1213.0,oOoOO,,,,album.getInfo,74338.0,668598.0,witch house|2012|synth-pop|glitch|hip-hop,Our Loving Is Hurting Us,,https://www.last.fm/music/oOoOO/Our+Loving+Is+Hurting+Us,,,,,,5087,9.11085147347544,7.101675971619444,0.0,0.0,0.8967656863206387,0.9085121574659214,0.0,0.0,1.0,59.557042170540775
2420712d-0f75-4aa0-9ce3-eec97fb0453f,Moon Money,EP,,2012-04-15,Hot Sugar,1f0a95a1-bf3e-4534-8b6f-5539af5dac1d,,downtempo|electro|electronic|leftfield|trip hop,downtempo|electro|electronic|leftfield|trip hop,,9199.0,723.0,Hot Sugar,electronic|downtempo|electro|leftfield|trip hop,,,album.getInfo,56526.0,504043.0,beats|2012|electronic|psychedelic|4 stars,Moon Money,,https://www.last.fm/music/Hot+Sugar/Moon+Money,,,,,,5102,9.126958763037132,6.584791392385716,0.0,0.0,0.8983510995633645,0.8423874953274131,0.0,0.0,1.0,58.290038391266016
2d1c5d7d-56e3-4f7c-8194-d065595302d8,"Other People’s Heartache, Pt. 2",EP,Mixtape/Street,2012-12-06,Bastille,7808accb-6395-4b25-858c-678bbb73896b,,alternative rock|electronic|indie rock|rock,alternative rock|electronic|indie rock|london|rock,,7967.0,852.0,Bastille,rock|electronic|alternative rock|london|indie rock,,,album.getInfo,74.0,2415.0,,"Other People’s Heartache, Pt. 2",,"https://www.last.fm/music/Bastille/Other+People%E2%80%99s+Heartache,+Pt.+2",,,,,,4867,8.983188799264434,6.748759547491679,0.0,0.0,0.8842000654245393,0.8633638202042936,0.0,0.0,1.0,58.214278693944756
