release_group_id,title,primary_type,secondary_types,first_release_date,artist_name,artist_ids,disambiguation,genres,tags,score,lb_total_listen_count,lb_total_user_count,artist_name_meta,tags_meta,lb_sitewide_listen_count_month,artist_catalog_strength,lastfm_source_used,lastfm_listeners,lastfm_playcount,lastfm_tags_item,lastfm_album_name,lastfm_track_name,lastfm_url,lastfm_error,lastfm_country_chart_hits,lastfm_best_country_rank,lastfm_total_country_playcount,lastfm_countries,days_since_release,log1p_lb_total_listen_count,log1p_lb_total_user_count,log1p_lb_sitewide_listen_count_month,log1p_artist_catalog_strength,score_popularity,score_users,score_sitewide,score_artist_strength,score_recency,trend_score_v0
5c61e734-b3f0-4fb3-bb3e-fafdc1a3ce61,Need 2,EP,,2023-06-15,Pinegrove,871fe26f-544d-4275-a5dd-af5442d15b92,,,,,19265.0,2230.0,Pinegrove,,,,album.getInfo,94525.0,690407.0,,Need 2,,https://www.last.fm/music/Pinegrove/Need+2,,,,,,1022,9.86609716331757,7.7102051944325325,0.0,0.0,0.9484680801987665,1.0,0.0,0.0,1.0,63.19638280695682
4561d49d-4794-4f94-b15a-39650f2e620c,ODD EYE CIRCLE <Version Up>,EP,,2023-07-12,ODD EYE CIRCLE,dec0f331-cb08-4c8e-9c9f-aeb1f0f6d88c,,,,,32929.0,513.0,ODD EYE CIRCLE,,,,album.getInfo,98782.0,5988877.0,2023|modhaus|k-pop|korean|kpop,ODD EYE CIRCLE <Version Up>,,https://www.last.fm/music/ODD+EYE+CIRCLE/ODD+EYE+CIRCLE+%3CVersion+Up%3E,,,,,,995,10.40213937537041,6.2422232654551655,0.0,0.0,1.0,0.8096053357908836,0.0,0.0,1.0,61.192106715817665
eb7861f5-b748-4587-8184-2d22d0fedb1c,Flaws in Our Design,EP,,2023-07-21,ODESZA & Yellow House,2e222fce-02ae-4221-b1c6-3c3242b423b6|d591606c-a431-413b-ae69-16e2ae5fe828,,chillwave|edm|electronic|electronica,chillwave|edm|electronic|electronica,,9161.0,1191.0,ODESZA & Yellow House,electronic|electronica|edm|chillwave,,,album.getInfo,867.0,6985.0,,Flaws in Our Design,,https://www.last.fm/music/ODESZA+&+Yellow+House/Flaws+in+Our+Design,,,,,,986,9.122819774446688,7.083387847625295,0.0,0.0,0.8770137993004764,0.9187028968749293,0.0,0.0,1.0,59.06954091301526
3e02a80f-1454-4c27-8ee0-7dd1c7bff8ef,Howl,EP,,2023-10-18,CHUU,ebe26895-c0d1-41c3-8bcc-a49d62c497a1,,,,,18813.0,311.0,CHUU,,,,album.getInfo,116638.0,4790552.0,k-pop|korean|kpop|2023|female vocalist,Howl,,https://www.last.fm/music/CHUU/Howl,,,,,,897,9.842356552531896,5.7430031878094825,0.0,0.0,0.9461857986479266,0.7448573731807361,0.0,0.0,1.0,58.01365041629215
46743a5e-d232-4b59-969d-5c0ac9824e7a,To. X,EP,,2023-11-27,TAEYEON,2b786fb3-a116-4163-9b65-cf56f03c8a7f,,k-pop|r&b,k-pop|r&b,,7964.0,412.0,TAEYEON,r&b|k-pop,,,album.getInfo,336.0,9689.0,,To. X,,https://www.last.fm/music/TAEYEON/To.+X,,,,,,857,8.98281222234415,6.023447592961033,0.0,0.0,0.8635543034169623,0.7812305173551682,0.0,0.0,1.0,55.849010966697044
fa32ca5e-e246-427f-b4a4-e54b6995d213,Lover/Friend,EP,,2023-12-02,KAYTRANADA,e56aee57-d90e-40cf-a70d-beb70f6f3c69,,,,,3620.0,974.0,KAYTRANADA,,,,album.getInfo,150112.0,1003135.0,,LOVER/FRIEND,,https://www.last.fm/music/KAYTRANADA/LOVER%2FFRIEND,,,,,,852,8.19450550976564,6.882437470997847,0.0,0.0,0.7877711703390671,0.8926399878394405,0.0,0.0,1.0,55.424790718656155
0627b156-6eeb-4c01-b7ba-df52f0bbf736,DARK BLOOD,EP,,2023-05-22,ENHYPEN,95663592-1447-4579-90f7-c94733476667,,dance-pop|k-pop,5+ wochen|dance-pop|ep|k-pop|offizielle charts,,8371.0,309.0,ENHYPEN,dance-pop|k-pop|ep|offizielle charts|5+ wochen,,,album.getInfo,595211.0,38620630.0,k-pop|kpop|aoty|2023|hip-hop,DARK BLOOD,,https://www.last.fm/music/ENHYPEN/DARK+BLOOD,,,,,,1046,9.03264808356589,5.736572297479192,0.0,0.0,0.868345227612781,0.7440232980597609,0.0,0.0,1.0,55.27254892764255
ad74e29f-8d8c-4650-a8de-532d68ac79bf,Palette,EP,,2023-09-25,"Tin., seeyouthere",80df1c0e-12ca-480e-8804-53f55c397724|5afaff12-61a9-46ba-aa3f-7b32a09de667,,boom bap|chillwave|downtempo|hip hop|instrumental|instrumental hip hop|lo-fi|lo-fi hip hop,boom bap|chillwave|downtempo|hip hop|instrumental|instrumental hip hop|lo-fi|lo-fi hip hop,,3311.0,855.0,"Tin., seeyouthere",lo-fi hip hop|boom bap|instrumental|hip hop|chillwave|downtempo|instrumental hip hop|lo-fi,,,album.getInfo,39.0,134.0,,Palette,,"https://www.last.fm/music/Tin.,+seeyouthere/Palette",,,,,,920,8.10530751550515,6.752270376141742,0.0,0.0,0.779196204070908,0.8757575454694115,0.0,0.0,1.0,54.78701805187001
5b5aaad4-fe94-4227-b02a-4f3691a2ff99,We Go Again,EP,,2023-04-13,ENNY,42ac4e20-b10d-4d95-a103-b749fe386a19,,,,,3647.0,743.0,ENNY,,,,album.getInfo,219321.0,1604582.0,,We Go Again,,https://www.last.fm/music/Enny/We+Go+Again,,,,,,1085,8.201934351194222,6.612041034833092,0.0,0.0,0.7884853351046509,0.8575700475011463,0.0,0.0,1.0,54.7483876786857
4871f1ee-d9cf-49d3-b662-3cb97f3156ca,Olive Green,EP,,2023-03-10,RUBII,68d4b2dd-8422-400a-8020-a728c646b626,,,,,3219.0,596.0,RUBII,,,,album.getInfo,208040.0,1385093.0,,Olive Green,,https://www.last.fm/music/Rubii/Olive+Green,,,,,,1119,8.077136638538454,6.391917113392602,0.0,0.0,0.7764880229987146,0.8290203635576582,0.0,0.0,1.0,53.757488076108174
64cbd4be-a9f8-4577-821b-a5718d86f99c,Goodbye to The Valley Low (Side A),EP,,2023-12-08,Hazlett,09d13fa7-ce48-4300-be4c-0a8eff2cdb98,,,,,3255.0,484.0,Hazlett,,,,album.getInfo,45472.0,253855.0,,Goodbye to the Valley Low (Side A),,https://www.last.fm/music/Hazlett/Goodbye+to+the+Valley+Low+(Side+A),,,,,,846,8.08825472712243,6.184148890937483,0.0,0.0,0.7775568501104049,0.8020731919564216,0.0,0.0,1.0,53.2559535929926
1eca18cb-ee31-4c5f-83c6-1ca01604a7f2,Dune Days,EP,,2023-09-07,"Lawrence Walther, Recalibration Machine, Less Gravity",22e7f665-2e15-449a-90fe-1d063afb3d6c|26057d37-43d2-4f4b-89a4-a97cfd6cb5d3|0d38ff4f-725b-4db3-bd1c-8b7456c44d65,,boom bap|chillwave|downtempo|hip hop|instrumental|instrumental hip hop|lo-fi|lo-fi hip hop,boom bap|chillwave|downtempo|hip hop|instrumental|instrumental hip hop|lo-fi|lo-fi hip hop,,2544.0,651.0,"Lawrence Walther, Recalibration Machine, Less Gravity",instrumental hip hop|downtempo|boom bap|instrumental|lo-fi hip hop|lo-fi|chillwave|hip hop,,,album.getInfo,62.0,338.0,,Dune Days,,"https://www.last.fm/music/Lawrence+Walther,+Recalibration+Machine,+Less+Gravity/Dune+Days",,,,,,938,7.841885928984623,6.480044561926653,0.0,0.0,0.7538724147027093,0.8404503380280764,0.0,0.0,1.0,53.19454127515635
4731a089-ce64-4117-9c77-ce807732519b,The Next Stop,EP,,2023-06-24,INOHA,36b26d21-ed37-4462-b697-181113237de1,,,,,4777.0,277.0,INOHA,,,,album.getInfo,15140.0,212594.0,,The Next Stop,,https://www.last.fm/music/INOHA/The+Next+Stop,,,,,,1013,8.471777327885755,5.627621113690637,0.0,0.0,0.8144264388482185,0.7298925218947856,0.0,0.0,1.0,53.102775797583355
83327e8c-99a7-4b31-aadc-a2abc2547902,Dunes,EP,,2023-05-19,Southstar,409f3135-25e2-40c9-87a2-4d769dd134c5,,,,,2871.0,455.0,Southstar,,,,album.getInfo,69951.0,560988.0,,Dunes,,https://www.last.fm/music/Southstar/Dunes,,,,,,1049,7.962763930168115,6.1224928095143865,0.0,0.0,0.7654929089896537,0.7940765070604582,0.0,0.0,1.0,52.67378195584704
b72d000b-dc43-4473-836c-fa7ef07754e7,An Object in Motion,EP,,2023-08-25,Drab Majesty,284befc2-ac10-47bd-8ac0-c6d2c961ca3f,,,,,2356.0,377.0,Drab Majesty,,,,album.getInfo,14211.0,91268.0,shoegaze|madchester|dream pop|neo-psychedelia|darkwave,An Object In Motion,,https://www.last.fm/music/Drab+Majesty/An+Object+In+Motion,,,,,,951,7.7651449029361315,5.934894195619588,0.0,0.0,0.7464949874947837,0.7697452980765181,0.0,0.0,1.0,51.52223052384779
e86a931d-9451-4881-9726-4d753a02a7be,THINGS WE FOUND ON THE DARK WEB,EP,,2023-02-17,QIREXX / slippymudman,959eee58-c276-4b79-a64e-7db2daf96b62|55ce900e-40dc-4416-9132-8c674005edde,,,split,,3595.0,178.0,QIREXX / slippymudman,split,,,album.getInfo,192.0,3253.0,,THINGS WE FOUND ON THE DARK WEB,,https://www.last.fm/music/QIREXX+%2F+slippymudman/THINGS+WE+FOUND+ON+THE+DARK+WEB,,,,,,1140,8.18757739559151,5.187385805840755,0.0,0.0,0.7871051425226611,0.6727947797792098,0.0,0.0,1.0,51.00457558387733
e1e0f55c-1115-45de-b387-13be3e0b26c2,Healers Vol. 1,EP,,2023-11-10,Duskus,26b8fc71-a376-4cc2-a365-8f0efc2e66f6,,,,,2091.0,360.0,Duskus,,,,album.getInfo,62082.0,375296.0,,Healers Vol. 1,,https://www.last.fm/music/Duskus/Healers+Vol.+1,,,,,,874,7.645875825184813,5.8888779583328805,0.0,0.0,0.7350291655664872,0.76377707335016,0.0,0.0,1.0,51.00156226183026
c60beb57-d551-435a-bdda-55288cefe64b,AUTOMATIC DEATH PROTOCOL,EP,,2023-12-08,PSYCHO-FRAME,2f834210-75a3-475c-9177-3c568cef133b,,,,,2670.0,233.0,PSYCHO-FRAME,,,,album.getInfo,12409.0,292201.0,,AUTOMATIC DEATH PROTOCOL,,https://www.last.fm/music/PSYCHO-FRAME/AUTOMATIC+DEATH+PROTOCOL,,,,,,846,7.890208213109961,5.455321115357702,0.0,0.0,0.7585178325712444,0.7075455163368335,0.0,0.0,1.0,50.69903446673022
219e78d4-c7a8-42d2-a95a-85ea7580b6f9,DIE FOR ME!,EP,,2023-10-13,Vana,4666ad3e-455d-4443-af03-b53d9466a4da,,,,,2691.0,230.0,Vana,,,,album.getInfo,29040.0,328483.0,,DIE FOR ME!,,https://www.last.fm/music/Vana/DIE+FOR+ME!,,,,,,902,7.898039690764619,5.442417710521793,0.0,0.0,0.7592707043961692,0.7058719675128378,0.0,0.0,1.0,50.69191400412267
b0d3dd8f-4da1-485a-b299-b26ea2a13e02,MoonEater,EP,,2023-08-18,Magnolia Park,e2d4b394-a2cc-4848-bb15-e5b7c55cc059,,,,,1678.0,395.0,Magnolia Park,,,,album.getInfo,18633.0,146117.0,,MoonEater,,https://www.last.fm/music/Magnolia+Park/MoonEater,,,,,,958,7.425953657077541,5.981414211254481,0.0,0.0,0.7138871523544751,0.775778861965127,0.0,0.0,1.0,50.501627571709164
013b38b7-e72b-441c-a667-43ea5e6c26d7,BLEU,EP,,2023-02-28,French Police,90cf1e25-ffc0-4637-a0fe-205736f9ce10,,,,,2353.0,241.0,French Police,,,,album.getInfo,60758.0,407059.0,,BLEU,,https://www.last.fm/music/French+Police/BLEU,,,,,,1129,7.763871287820222,5.488937726156687,0.0,0.0,0.7463725496894487,0.7119055314014467,0.0,0.0,1.0,50.36114986715964
0f6f0ca1-c68b-4703-b158-fdad57b1f882,YIN YANG TAPES: Winter Season (1989-1990),EP,,2023-05-26,$uicideboy$,ef326b3d-61f0-4379-aca0-21237d696d63,,,animal on cover|car on cover|dog on cover,,2618.0,199.0,$uicideboy$,dog on cover|animal on cover|car on cover,,,album.getInfo,67211.0,1570513.0,all|phonk,Yin Yang Tapes: Winter Season (1989-1990),,https://www.last.fm/music/$uicideboy$/Yin+Yang+Tapes:+Winter+Season+(1989-1990),,,,,,1042,7.870547844507712,5.298317366548036,0.0,0.0,0.7566278013100982,0.6871824073338414,0.0,0.0,1.0,50.22562119253027
f65398bf-1150-4455-a0cb-ce20ad88326b,ASZENDENT BITCH,EP,,2023-05-05,Ikkimel,b0061f91-ca53-45b9-ad13-d217f4f6caa2,,,,,2214.0,243.0,Ikkimel,,,,album.getInfo,26165.0,443116.0,,ASZENDENT BITCH,,https://www.last.fm/music/Ikkimel/ASZENDENT+BITCH,,,,,,1063,7.703007682479236,5.497168225293202,0.0,0.0,0.7405214835630809,0.7129730126070648,0.0,0.0,1.0,50.17771217684912
